id,date,dataset_name,result_file_name,method,finished,count,accuracy,system_prompt,human_prompt,temperature,response_count,reward_method,llm_model,percentage_of_short_answers,reward_name
76,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/a_1_17-03-2025_data_normalized_test_mutated_prompts_combined_14.csv,A_ZERO_SHOT,True,100,38.0,"Classify (A),(B),(C),(D),(E)

Answer with (A),(B),(C),(D),(E).

Do not give extra instructions. Answer the question as it is. Always choose an answer option. Answer with only the final answer.","Question:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
77,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/a_1_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15.csv,A_ZERO_SHOT,True,100,40.0,"Solve and Choose Answer (A),(B),(C),(D),(E)

Answer with (A),(B),(C),(D),(E).

Do not give extra instructions. Answer the question as it is. Always choose an answer option. Answer with only the final answer.","Question:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
78,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/a_1_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16.csv,A_ZERO_SHOT,True,100,39.0,"Solve task below. Answer with (A),(B),(C),(D),(E)

Answer with (A),(B),(C),(D),(E).

Do not give extra instructions. Answer the question as it is. Always choose an answer option. Answer with only the final answer.","Question:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
79,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined.csv,STRUCTURED_OUTPUT,True,100,90.0,"Solve the multiple choice math word problem, ensuring you provide a detailed explanation for the answer. Choose from the options (A), (B), (C), (D), or (E).","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
80,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14.csv,STRUCTURED_OUTPUT,True,100,89.0,"Classify (A),(B),(C),(D),(E)","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
81,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15.csv,STRUCTURED_OUTPUT,True,100,88.0,"Solve and Classify  (A),(B),(C),(D),(E)","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
82,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16.csv,STRUCTURED_OUTPUT,True,100,92.0,"Solve and Choose Answer (A),(B),(C),(D),(E)","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
83,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17.csv,STRUCTURED_OUTPUT,True,100,89.0,"Solve task below. Answer with (A),(B),(C),(D),(E)Do a simple computation.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
84,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18.csv,STRUCTURED_OUTPUT,True,100,93.0,Carry out a basic arithmetic task.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
85,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19.csv,STRUCTURED_OUTPUT,True,100,91.0,Perform a basic calculation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
86,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20.csv,STRUCTURED_OUTPUT,True,100,91.0,Perform an easy calculation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
87,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21.csv,STRUCTURED_OUTPUT,True,100,91.0,Please perform a basic calculation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
88,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22.csv,STRUCTURED_OUTPUT,True,100,91.0,"Explore different methods to tackle the calculation, such as breaking it down into smaller parts, using visual aids like diagrams or graphs, or applying estimation techniques to gain a better understanding of the problem. Consider discussing your approach with others to gain new insights or perspectives.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
89,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22_23.csv,STRUCTURED_OUTPUT,True,100,91.0,"Solve the multiple choice math word problem. Clearly explain each step of your solution process before choosing (A), (B), (C), (D), or (E) as the final answer.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
90,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22_23_24.csv,STRUCTURED_OUTPUT,True,100,91.0,"Break down and solve the multiple-choice math word problem step by step, and choose the correct answer from (A), (B), (C), (D), or (E). Provide reasoning and calculations for each step to ensure clarity and understanding.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
91,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22_23_24_25.csv,STRUCTURED_OUTPUT,True,100,86.0,"Solve the multiple choice math word problem, ensuring you provide a detailed explanation for the answer. Choose from the options (A), (B), (C), (D), or (E).","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
92,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22_23_24_25_26.csv,STRUCTURED_OUTPUT,True,100,89.0,"Please solve the following multiple-choice math word problem and provide an explanation for why the chosen answer is correct, addressing the implications of the solution for understanding similar types of problems. Choose from options (A), (B), (C), (D), or (E).","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
93,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22_23_24_25_26_27.csv,STRUCTURED_OUTPUT,True,100,87.0,"Solve the multiple-choice math word problem by selecting the correct answer from options (A), (B), (C), (D), or (E). In your solution, explain the steps and reasoning used to arrive at your answer. Also, analyze the implications of choosing the correct answer and the strategies that might lead to selecting each option. What does this reveal about problem-solving techniques in general?","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
94,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28.csv,STRUCTURED_OUTPUT,True,100,92.0,"Solve the multiple choice math word problem, choosing (A),(B),(C),(D) or (E). Additionally, discuss the reasoning behind your choice and explain the steps taken to arrive at the correct answer. Evaluate how solving this problem could enhance your problem-solving skills in similar scenarios.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
95,17-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_17-03-2025_data_normalized_test_mutated_prompts_combined_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29.csv,STRUCTURED_OUTPUT,True,100,93.0,"To dissect the mystery and make it as obvious as a neon sign in the dark, pretend you're explaining the issue to a bewildered squirrel from another dimension. This interdimensional viewpoint can shed light on the obscure details or universal energies involved. Now, let's solve the multiple-choice math puzzle by selecting one of the intergalactic runes: (A), (B), (C), (D), or (E).","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
96,18-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_OUTPUT_18-03-2025_data_normalized_test_mutated_prompts_combined.csv,STRUCTURED_OUTPUT,True,100,93.0,Do a simple computation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
97,19-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/PLAN_AND_SOLVE_19-03-2025_data_normalized_test_PS.csv,PLAN_AND_SOLVE,True,100,90.0,,Q: {question} Answer Choices: {choices},0.0,1,,gpt-4o,0.0,
98,19-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/PLAN_AND_SOLVE_PLUS_19-03-2025_data_normalized_test_PS_plus.csv,PLAN_AND_SOLVE_PLUS,True,100,89.0,,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,0.0,
99,20-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/PLAN_AND_SOLVE_PLUS_20-03-2025_data_normalized_test_PS_plus_1.csv,PLAN_AND_SOLVE_PLUS,True,100,91.0,,Q: {question} Answer Choices: {choices},0.0,1,,gpt-4o,0.0,
100,20-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/MUTATION_CORRECT_20-03-2025_data_normalized_test_0.csv,MUTATION_CORRECT,True,100,40.0,"Reimagine the classification of (A), (B), (C), (D), (E) by identifying and analyzing alternative criteria or dimensions.

Answer with (A),(B),(C),(D),(E).

Do not give extra instructions. Answer the question as it is. Always choose an answer option. Answer with only the final answer.","Question:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,MAJOR_ANSWER,gpt-4o,100.0,
101,20-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/MUTATION_CORRECT_20-03-2025_data_normalized_test_1.csv,MUTATION_CORRECT,True,100,38.0,"Break the problem into smaller steps, solve each step based on past solutions, and categorize the outcome as (A), (B), (C), (D), or (E).

Answer with (A),(B),(C),(D),(E).

Do not give extra instructions. Answer the question as it is. Always choose an answer option. Answer with only the final answer.","Question:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,MAJOR_ANSWER,gpt-4o,100.0,
102,20-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/MUTATION_CORRECT_20-03-2025_data_normalized_test_2.csv,MUTATION_CORRECT,True,100,35.0,"Solve the problem, but first, imagine the weights are in a world where gravity is twice as strong, and then choose Answer (A),(B),(C),(D),(E).

Answer with (A),(B),(C),(D),(E).

Do not give extra instructions. Answer the question as it is. Always choose an answer option. Answer with only the final answer.","Question:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,MAJOR_ANSWER,gpt-4o,100.0,
103,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_0.csv,STRUCTURED_ONLY_ANSWER,True,100,44.0,"Classify (A),(B),(C),(D),(E)","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
104,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_1.csv,STRUCTURED_ONLY_ANSWER,True,100,46.0,"Solve and Classify  (A),(B),(C),(D),(E)","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
105,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_2.csv,STRUCTURED_ONLY_ANSWER,True,100,44.0,"Solve and Choose Answer (A),(B),(C),(D),(E)","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
106,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_3.csv,STRUCTURED_ONLY_ANSWER,True,100,46.0,"Solve task below. Answer with (A),(B),(C),(D),(E)Do a simple computation.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
107,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_4.csv,STRUCTURED_ONLY_ANSWER,True,100,46.0,Carry out a basic arithmetic task.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
108,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_5.csv,STRUCTURED_ONLY_ANSWER,True,100,42.0,Perform a basic calculation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
109,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_6.csv,STRUCTURED_ONLY_ANSWER,True,100,48.0,Perform an easy calculation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
110,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_7.csv,STRUCTURED_ONLY_ANSWER,True,100,46.0,Please perform a basic calculation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
111,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_8.csv,STRUCTURED_ONLY_ANSWER,True,100,47.0,"Explore different methods to tackle the calculation, such as breaking it down into smaller parts, using visual aids like diagrams or graphs, or applying estimation techniques to gain a better understanding of the problem. Consider discussing your approach with others to gain new insights or perspectives.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
112,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_9.csv,STRUCTURED_ONLY_ANSWER,True,100,45.0,"Solve the multiple choice math word problem. Clearly explain each step of your solution process before choosing (A), (B), (C), (D), or (E) as the final answer.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
113,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_10.csv,STRUCTURED_ONLY_ANSWER,True,100,47.0,"Break down and solve the multiple-choice math word problem step by step, and choose the correct answer from (A), (B), (C), (D), or (E). Provide reasoning and calculations for each step to ensure clarity and understanding.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
114,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_11.csv,STRUCTURED_ONLY_ANSWER,True,100,48.0,"Solve the multiple choice math word problem, ensuring you provide a detailed explanation for the answer. Choose from the options (A), (B), (C), (D), or (E).","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
115,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_12.csv,STRUCTURED_ONLY_ANSWER,True,100,47.0,"Please solve the following multiple-choice math word problem and provide an explanation for why the chosen answer is correct, addressing the implications of the solution for understanding similar types of problems. Choose from options (A), (B), (C), (D), or (E).","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
116,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_13.csv,STRUCTURED_ONLY_ANSWER,True,100,49.0,"Solve the multiple-choice math word problem by selecting the correct answer from options (A), (B), (C), (D), or (E). In your solution, explain the steps and reasoning used to arrive at your answer. Also, analyze the implications of choosing the correct answer and the strategies that might lead to selecting each option. What does this reveal about problem-solving techniques in general?","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
117,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_14.csv,STRUCTURED_ONLY_ANSWER,True,100,47.0,"Solve the multiple choice math word problem, choosing (A),(B),(C),(D) or (E). Additionally, discuss the reasoning behind your choice and explain the steps taken to arrive at the correct answer. Evaluate how solving this problem could enhance your problem-solving skills in similar scenarios.","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
118,21-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_21-03-2025_data_normalized_test_15.csv,STRUCTURED_ONLY_ANSWER,True,100,47.0,"To dissect the mystery and make it as obvious as a neon sign in the dark, pretend you're explaining the issue to a bewildered squirrel from another dimension. This interdimensional viewpoint can shed light on the obscure details or universal energies involved. Now, let's solve the multiple-choice math puzzle by selecting one of the intergalactic runes: (A), (B), (C), (D), or (E).","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
119,23-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_23-03-2025_data_normalized_test_0.csv,STRUCTURED_ONLY_ANSWER,True,100,46.0,"Solve task below. Answer with (A),(B),(C),(D),(E)","Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
120,23-03-2025,AQuA-RAT,../datasets/AQuA-RAT/results/STRUCTURED_ONLY_ANSWER_23-03-2025_data_normalized_test_1.csv,STRUCTURED_ONLY_ANSWER,True,100,44.0,Do a simple computation.,"Problem:
```
{question}
```
Choices:
```
{choices}
```
",0.0,1,,gpt-4o,100.0,
